ID,Seed,Execution,Generation,isChild,isMutant,Integer_encoding,Genotype,Crossover type,Mutation type,Search strategy,Epochs,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Was_invalid
UMOU-SOGL(2)[M],1,1,1,True,True,"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 2, 0, 2, -1, 0, 1, 3, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,5,4,6,3,32400,0,NONE,NONE,NONE,NONE,"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 2, 0, 2, -1, 0, 1, 3, 1, 5, 2, 0, 5, 0, 3]",-1,-1,0,0,2,False
SOGL-XSSP(1)[M],1,1,1,True,True,"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 3, 1, 1, 3, 0, 1, 2, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'CONV': [256, 5]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,5,10,1,7,10800,6,NONE,NONE,NONE,NONE,"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 3, 1, 1, 3, 0, 1, 2, 0, 5, 3, 0, 5, 0, 3]",-1,-1,0,0,2,False
SOGL-XSSP(2)[M],1,1,1,True,True,"[1, 2, 1, 1, 3, 1, 1, 2, 0, 1, 2, 0, 2, -1, 0, 1, 2, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,5,3,6,8,0,3,NONE,NONE,NONE,NONE,"[1, 2, 1, 1, 3, 1, 1, 2, 0, 1, 2, 0, 2, -1, 0, 1, 2, 1, 5, 1, 0, 5, 0, 3]",-1,-1,0,0,3,False
SOGL-XSSP(1)[M],1,1,2,False,False,"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 3, 1, 1, 3, 0, 1, 2, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'CONV': [256, 5]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,5,10,1,7,10800,6,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
UMOU-SOGL(2)[M],1,1,2,False,False,"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 2, 0, 2, -1, 0, 1, 3, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,5,4,6,3,32400,0,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
SOGL-XSSP(1)[M]-UMOU-SOGL(2)[M](1),1,1,2,True,False,"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 3, 1, 1, 3, 0, 1, 3, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'CONV': [256, 5]}, {'CONV': [256, 3]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,5,8,5,9,14400,6,SOGL-XSSP(1)[M],UMOU-SOGL(2)[M],"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 3, 1, 1, 3, 0, 1, 2, 0, 5, 3, 0, 5, 0, 3]","[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 2, 0, 2, -1, 0, 1, 3, 1, 5, 2, 0, 5, 0, 3]",NONE,3,4,-1,0,0,False
SOGL-XSSP(1)[M]-UMOU-SOGL(2)[M](2),1,1,2,True,False,"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 2, 0, 2, -1, 0, 1, 2, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,5,4,8,6,18000,10,SOGL-XSSP(1)[M],UMOU-SOGL(2)[M],"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 3, 1, 1, 3, 0, 1, 2, 0, 5, 3, 0, 5, 0, 3]","[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 2, 0, 2, -1, 0, 1, 3, 1, 5, 2, 0, 5, 0, 3]",NONE,4,3,-1,0,0,False
SOGL-XSSP(1)[M],1,1,2,False,False,"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 3, 1, 1, 3, 0, 1, 2, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'CONV': [256, 5]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,5,10,1,7,10800,6,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
UMOU-SOGL(2)[M],1,1,2,False,False,"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 2, 0, 2, -1, 0, 1, 3, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,5,4,6,3,32400,0,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
SOGL-XSSP(1)[M]-UMOU-SOGL(2)[M](1),1,1,2,True,False,"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 3, 1, 1, 3, 0, 1, 3, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'CONV': [256, 5]}, {'CONV': [256, 3]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,5,8,5,9,14400,6,SOGL-XSSP(1)[M],UMOU-SOGL(2)[M],"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 3, 1, 1, 3, 0, 1, 2, 0, 5, 3, 0, 5, 0, 3]","[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 2, 0, 2, -1, 0, 1, 3, 1, 5, 2, 0, 5, 0, 3]",NONE,3,4,-1,0,0,False
SOGL-XSSP(1)[M]-UMOU-SOGL(2)[M](2),1,1,2,True,False,"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 2, 0, 2, -1, 0, 1, 2, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,5,4,8,6,18000,10,SOGL-XSSP(1)[M],UMOU-SOGL(2)[M],"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 3, 1, 1, 3, 0, 1, 2, 0, 5, 3, 0, 5, 0, 3]","[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 2, 0, 2, -1, 0, 1, 3, 1, 5, 2, 0, 5, 0, 3]",NONE,4,3,-1,0,0,False
UMOU-SOGL(1)[M],1,1,2,False,False,"[1, 0, 1, 1, 0, 1, 1, 3, 1, 2, -1, 1, 1, 0, 1, 1, 2, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [32, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'CONV': [128, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,5,8,10,5,7200,8,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
SOGL-XSSP(1)[M],1,1,2,False,False,"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 3, 1, 1, 3, 0, 1, 2, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'CONV': [256, 5]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,5,10,1,7,10800,6,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
UMOU-SOGL(1)[M]-SOGL-XSSP(1)[M](1),1,1,2,True,False,"[1, 0, 1, 1, 0, 1, 1, 3, 1, 2, -1, 1, 1, 0, 1, 1, 2, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [32, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,5,10,7,0,7200,8,UMOU-SOGL(1)[M],SOGL-XSSP(1)[M],"[1, 0, 1, 1, 0, 1, 1, 3, 1, 2, -1, 1, 1, 0, 1, 1, 2, 1, 5, 1, 0, 5, 0, 3]","[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 3, 1, 1, 3, 0, 1, 2, 0, 5, 3, 0, 5, 0, 3]",NONE,2,7,-1,0,0,False
UMOU-SOGL(1)[M]-SOGL-XSSP(1)[M](2),1,1,2,True,False,"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 3, 1, 1, 3, 0, 1, 2, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'CONV': [256, 5]}, {'CONV': [256, 3]}, {'CONV': [128, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,5,3,5,4,3600,1,UMOU-SOGL(1)[M],SOGL-XSSP(1)[M],"[1, 0, 1, 1, 0, 1, 1, 3, 1, 2, -1, 1, 1, 0, 1, 1, 2, 1, 5, 1, 0, 5, 0, 3]","[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 3, 1, 1, 3, 0, 1, 2, 0, 5, 3, 0, 5, 0, 3]",NONE,7,2,-1,0,0,False
SOGL-XSSP(1)[M]-UMOU-SOGL(2)[M](1)[M],1,1,2,True,True,"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 3, 1, 1, 3, 0, 1, 3, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'CONV': [256, 5]}, {'CONV': [256, 3]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,5,4,9,5,10800,4,NONE,NONE,NONE,NONE,"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 3, 1, 1, 3, 0, 1, 3, 1, 5, 2, 0, 5, 0, 3]",-1,-1,1,0,0,False
SOGL-XSSP(1)[M]-UMOU-SOGL(2)[M](2)[M],1,1,2,True,True,"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 3, 0, 2, -1, 0, 1, 2, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,5,2,9,4,25200,8,NONE,NONE,NONE,NONE,"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 2, 0, 2, -1, 0, 1, 2, 0, 5, 3, 0, 5, 0, 3]",-1,-1,1,0,0,False
SOGL-XSSP(1)[M]-UMOU-SOGL(2)[M](1)[M],1,1,2,True,True,"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 3, 1, 1, 3, 0, 1, 3, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'CONV': [256, 5]}, {'CONV': [256, 3]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,5,4,9,5,10800,4,NONE,NONE,NONE,NONE,"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 3, 1, 1, 3, 0, 1, 3, 1, 5, 2, 0, 5, 0, 3]",-1,-1,1,0,0,False
SOGL-XSSP(1)[M]-UMOU-SOGL(2)[M](2)[M],1,1,2,True,True,"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 3, 0, 2, -1, 0, 1, 2, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,5,2,9,4,25200,8,NONE,NONE,NONE,NONE,"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 2, 0, 2, -1, 0, 1, 2, 0, 5, 3, 0, 5, 0, 3]",-1,-1,1,0,0,False
UMOU-SOGL(1)[M]-SOGL-XSSP(1)[M](1)[M],1,1,2,True,True,"[1, 1, 1, 1, 0, 1, 1, 3, 0, 2, -1, 1, 1, 0, 1, 1, 2, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [32, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,5,6,3,7,25200,6,NONE,NONE,NONE,NONE,"[1, 0, 1, 1, 0, 1, 1, 3, 1, 2, -1, 1, 1, 0, 1, 1, 2, 0, 5, 3, 0, 5, 0, 3]",-1,-1,2,0,0,False
