ID,Seed,Execution,Generation,isChild,isMutant,Integer_encoding,Genotype,Crossover type,Mutation type,Search strategy,Epochs,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Was_invalid
GZID-TZLI(1),1,1,1,True,False,"[1, 0, 1, 1, 1, 0, 2, -1, 1, 1, 2, 0, 1, 1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,8,1,9,8,32400,6,GZID,TZLI,"[1, 0, 1, 1, 2, 0, 2, -1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 5, 1, 0, 5, 0, 3]","[1, 1, 0, 1, 1, 0, 2, -1, 1, 1, 2, 0, 1, 1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]",NONE,6,2,-1,2,0,False
GZID-TZLI(2),1,1,1,True,False,"[1, 1, 0, 1, 2, 0, 2, -1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 3]}, {'CONV': [32, 5]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,8,0,8,1,14400,10,GZID,TZLI,"[1, 0, 1, 1, 2, 0, 2, -1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 5, 1, 0, 5, 0, 3]","[1, 1, 0, 1, 1, 0, 2, -1, 1, 1, 2, 0, 1, 1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]",NONE,2,6,-1,2,0,False
SQGA-TZLI(1)[M],1,1,1,True,True,"[1, 0, 1, 1, 1, 1, 1, 2, 0, 1, 3, 1, 1, 1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'CONV': [256, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,8,9,8,6,3600,10,NONE,NONE,NONE,NONE,"[1, 0, 0, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]",-1,-1,2,2,0,False
SQGA-TZLI(2)[M],1,1,1,True,True,"[1, 1, 0, 1, 1, 0, 2, -1, 1, 1, 2, 1, 2, -1, 0, 1, 1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,8,2,8,5,25200,6,NONE,NONE,NONE,NONE,"[1, 1, 0, 1, 1, 0, 2, -1, 1, 1, 2, 0, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]",-1,-1,3,2,1,False
TZLI-GZID(1)[M],1,1,1,True,True,"[1, 1, 0, 1, 1, 0, 2, -1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 3]}, {'CONV': [32, 5]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,8,5,8,5,0,1,NONE,NONE,NONE,NONE,"[1, 1, 0, 1, 1, 0, 2, -1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 5, 1, 0, 5, 0, 3]",-1,-1,1,2,1,False
TZLI-GZID(2)[M],1,1,1,True,True,"[1, 0, 1, 1, 2, 0, 2, -1, 1, 1, 2, 0, 1, 1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,8,2,7,9,36000,8,NONE,NONE,NONE,NONE,"[1, 0, 1, 1, 2, 0, 2, -1, 1, 1, 2, 0, 1, 1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]",-1,-1,0,2,2,False
GZID-TZLI(1)[M],1,1,1,True,True,"[1, 0, 0, 1, 1, 0, 2, -1, 1, 1, 2, 0, 1, 1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,8,9,0,5,14400,6,NONE,NONE,NONE,NONE,"[1, 0, 1, 1, 1, 0, 2, -1, 1, 1, 2, 0, 1, 1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]",-1,-1,1,2,2,False
GZID-TZLI(2)[M],1,1,1,True,True,"[1, 1, 0, 1, 2, 0, 2, -1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'CONV': [32, 5]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,8,4,9,4,10800,8,NONE,NONE,NONE,NONE,"[1, 1, 0, 1, 2, 0, 2, -1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 5, 1, 0, 5, 0, 3]",-1,-1,2,2,3,False
SQGA-TZLI(2)[M],1,1,2,False,False,"[1, 1, 0, 1, 1, 0, 2, -1, 1, 1, 2, 1, 2, -1, 0, 1, 1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,8,2,8,5,25200,6,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
GZID-TZLI(2)[M],1,1,2,False,False,"[1, 1, 0, 1, 2, 0, 2, -1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'CONV': [32, 5]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,8,4,9,4,10800,8,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
SQGA-TZLI(2)[M]-GZID-TZLI(2)[M](1),1,1,2,True,False,"[1, 1, 0, 1, 1, 0, 2, -1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 3]}, {'CONV': [32, 5]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,8,1,3,10,14400,1,SQGA-TZLI(2)[M],GZID-TZLI(2)[M],"[1, 1, 0, 1, 1, 0, 2, -1, 1, 1, 2, 1, 2, -1, 0, 1, 1, 0, 5, 1, 0, 5, 0, 3]","[1, 1, 0, 1, 2, 0, 2, -1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 5, 2, 0, 5, 0, 3]",NONE,7,2,-1,0,0,False
SQGA-TZLI(2)[M]-GZID-TZLI(2)[M](2),1,1,2,True,False,"[1, 1, 0, 1, 2, 0, 2, -1, 0, 1, 2, 1, 2, -1, 0, 1, 1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,8,9,7,5,36000,4,SQGA-TZLI(2)[M],GZID-TZLI(2)[M],"[1, 1, 0, 1, 1, 0, 2, -1, 1, 1, 2, 1, 2, -1, 0, 1, 1, 0, 5, 1, 0, 5, 0, 3]","[1, 1, 0, 1, 2, 0, 2, -1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 5, 2, 0, 5, 0, 3]",NONE,2,7,-1,0,0,False
SQGA-TZLI(1)[M],1,1,2,False,False,"[1, 0, 1, 1, 1, 1, 1, 2, 0, 1, 3, 1, 1, 1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'CONV': [256, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,8,9,8,6,3600,10,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,1,0,False
GZID-TZLI(1)[M],1,1,2,False,False,"[1, 0, 0, 1, 1, 0, 2, -1, 1, 1, 2, 0, 1, 1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,8,9,0,5,14400,6,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,1,0,False
SQGA-TZLI(1)[M]-GZID-TZLI(1)[M](1),1,1,2,True,False,"[1, 0, 1, 1, 1, 1, 2, -1, 1, 1, 2, 0, 1, 1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,8,0,4,1,21600,1,SQGA-TZLI(1)[M],GZID-TZLI(1)[M],"[1, 0, 1, 1, 1, 1, 1, 2, 0, 1, 3, 1, 1, 1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[1, 0, 0, 1, 1, 0, 2, -1, 1, 1, 2, 0, 1, 1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]",NONE,5,2,-1,1,0,False
SQGA-TZLI(1)[M]-GZID-TZLI(1)[M](2),1,1,2,True,False,"[1, 0, 0, 1, 1, 0, 1, 2, 0, 1, 3, 1, 1, 1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [64, 3]}, {'CONV': [128, 3]}, {'CONV': [256, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,8,10,3,3,0,9,SQGA-TZLI(1)[M],GZID-TZLI(1)[M],"[1, 0, 1, 1, 1, 1, 1, 2, 0, 1, 3, 1, 1, 1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[1, 0, 0, 1, 1, 0, 2, -1, 1, 1, 2, 0, 1, 1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]",NONE,2,5,-1,1,0,False
GZID-TZLI(1)[M],1,1,2,False,False,"[1, 0, 0, 1, 1, 0, 2, -1, 1, 1, 2, 0, 1, 1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,8,9,0,5,14400,6,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,2,0,False
SQGA-TZLI(2)[M],1,1,2,False,False,"[1, 1, 0, 1, 1, 0, 2, -1, 1, 1, 2, 1, 2, -1, 0, 1, 1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,8,2,8,5,25200,6,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,2,0,False
GZID-TZLI(1)[M]-SQGA-TZLI(2)[M](1),1,1,2,True,False,"[1, 0, 0, 1, 1, 0, 2, -1, 1, 1, 2, 1, 2, -1, 0, 1, 1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,8,4,6,1,36000,4,GZID-TZLI(1)[M],SQGA-TZLI(2)[M],"[1, 0, 0, 1, 1, 0, 2, -1, 1, 1, 2, 0, 1, 1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[1, 1, 0, 1, 1, 0, 2, -1, 1, 1, 2, 1, 2, -1, 0, 1, 1, 0, 5, 1, 0, 5, 0, 3]",NONE,7,1,-1,2,0,False
GZID-TZLI(1)[M]-SQGA-TZLI(2)[M](2),1,1,2,True,False,"[1, 1, 0, 1, 1, 0, 2, -1, 1, 1, 2, 0, 1, 1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,8,8,8,9,28800,8,GZID-TZLI(1)[M],SQGA-TZLI(2)[M],"[1, 0, 0, 1, 1, 0, 2, -1, 1, 1, 2, 0, 1, 1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[1, 1, 0, 1, 1, 0, 2, -1, 1, 1, 2, 1, 2, -1, 0, 1, 1, 0, 5, 1, 0, 5, 0, 3]",NONE,1,7,-1,2,0,False
SQGA-TZLI(2)[M]-GZID-TZLI(2)[M](1)[M],1,1,2,True,True,"[1, 1, 1, 1, 1, 0, 2, -1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 3]}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,8,8,8,0,28800,1,NONE,NONE,NONE,NONE,"[1, 1, 0, 1, 1, 0, 2, -1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 5, 2, 0, 5, 0, 3]",-1,-1,2,2,0,False
SQGA-TZLI(2)[M]-GZID-TZLI(2)[M](2)[M],1,1,2,True,True,"[1, 2, 0, 1, 2, 0, 2, -1, 0, 1, 2, 1, 2, -1, 1, 1, 1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,8,5,6,4,25200,9,NONE,NONE,NONE,NONE,"[1, 1, 0, 1, 2, 0, 2, -1, 0, 1, 2, 1, 2, -1, 0, 1, 1, 0, 5, 1, 0, 5, 0, 3]",-1,-1,2,2,1,False
SQGA-TZLI(1)[M]-GZID-TZLI(1)[M](1)[M],1,1,2,True,True,"[1, 0, 1, 1, 1, 1, 2, -1, 0, 1, 3, 0, 1, 1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,8,1,1,3,36000,2,NONE,NONE,NONE,NONE,"[1, 0, 1, 1, 1, 1, 2, -1, 1, 1, 2, 0, 1, 1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]",-1,-1,2,2,1,False
SQGA-TZLI(1)[M]-GZID-TZLI(1)[M](2)[M],1,1,2,True,True,"[1, 0, 0, 1, 1, 0, 1, 2, 0, 1, 3, 1, 1, 1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [64, 3]}, {'CONV': [128, 3]}, {'CONV': [256, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_MODIFY_PARAMS,GA,8,8,6,8,25200,1,NONE,NONE,NONE,NONE,"[1, 0, 0, 1, 1, 0, 1, 2, 0, 1, 3, 1, 1, 1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]",-1,-1,0,2,2,False
